outer_fold,strain_entity_id,species,nearclone_block,original_outer_fold,role
3,STRAIN_000483,Levilactobacillus brevis,NC_0315,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000484,Lacticaseibacillus casei,NC_0090,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000488,Bacillus subtilis subsp. subtilis,NC_0318,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000489,Limosilactobacillus fermentum,NC_0319,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000494,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000496,Lactiplantibacillus plantarum,NC_0321,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000501,Lactiplantibacillus plantarum,NC_0059,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000502,Lactobacillus gasseri,NC_0325,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000506,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000511,Lactiplantibacillus plantarum,NC_0038,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000512,Levilactobacillus brevis,NC_0329,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000515,Limosilactobacillus reuteri,NC_0331,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000524,Bifidobacterium breve,NC_0335,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000533,Lactobacillus helveticus,NC_0339,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000541,Lactiplantibacillus plantarum subsp. plantarum,NC_0093,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000544,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000547,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000548,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000549,Limosilactobacillus reuteri,NC_0095,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000552,Limosilactobacillus reuteri,NC_0095,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000554,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000562,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000569,Limosilactobacillus reuteri,NC_0347,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000570,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000581,Bifidobacterium bifidum,NC_0349,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000583,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000594,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000597,Lacticaseibacillus paracasei,NC_0081,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000599,Lactococcus lactis,NC_0098,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000602,Lacticaseibacillus paracasei,NC_0025,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000603,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000623,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000632,Lactiplantibacillus plantarum,NC_0365,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000633,Lactococcus lactis,NC_0052,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000640,Levilactobacillus brevis,NC_0368,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000649,Lacticaseibacillus casei,NC_0025,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000653,Lacticaseibacillus paracasei,NC_0025,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000654,Lacticaseibacillus rhamnosus,NC_0373,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000657,Lacticaseibacillus rhamnosus,NC_0376,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000661,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000664,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000667,Lactiplantibacillus plantarum,NC_0381,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000669,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000670,Limosilactobacillus fermentum,NC_0382,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000674,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000678,Limosilactobacillus fermentum,NC_0387,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000685,Lactiplantibacillus plantarum,NC_0059,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000689,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000690,Lactiplantibacillus plantarum subsp. plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000692,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000695,Limosilactobacillus fermentum,NC_0028,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000704,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000705,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000710,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000711,Lacticaseibacillus rhamnosus GG,NC_0015,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000715,Lacticaseibacillus paracasei subsp. paracasei,NC_0396,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000718,Lactiplantibacillus plantarum,NC_0397,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000720,Bifidobacterium breve,NC_0085,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000723,Lacticaseibacillus rhamnosus,NC_0399,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000726,Bifidobacterium longum subsp. longum,NC_0022,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000730,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000733,Lacticaseibacillus rhamnosus,NC_0015,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000741,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000750,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000767,Bifidobacterium longum subsp. longum,NC_0022,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000770,Streptococcus thermophilus,NC_0044,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000771,Streptococcus thermophilus,NC_0044,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000772,Streptococcus thermophilus,NC_0044,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000773,Streptococcus thermophilus,NC_0044,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000775,Streptococcus thermophilus,NC_0050,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000776,Streptococcus thermophilus,NC_0050,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000791,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000793,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000797,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000801,Bifidobacterium pseudolongum,NC_0426,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000802,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000808,Limosilactobacillus reuteri,NC_0430,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000825,Lacticaseibacillus rhamnosus,NC_0014,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000828,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000830,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000839,Lacticaseibacillus paracasei subsp. tolerans,NC_0438,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000841,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000850,Lactiplantibacillus plantarum subsp. plantarum,NC_0038,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000853,Lacticaseibacillus paracasei,NC_0442,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000858,Lacticaseibacillus rhamnosus,NC_0015,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000861,Bifidobacterium pseudocatenulatum,NC_0444,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000863,Limosilactobacillus fermentum,NC_0028,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000868,Lactiplantibacillus plantarum,NC_0059,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000871,Limosilactobacillus fermentum,NC_0447,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000873,Lacticaseibacillus rhamnosus,NC_0449,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000878,Lacticaseibacillus paracasei,NC_0025,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000884,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000886,Lacticaseibacillus casei,NC_0090,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000887,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000889,Bifidobacterium breve,NC_0453,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000891,Limosilactobacillus reuteri,NC_0454,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000895,Limosilactobacillus reuteri,NC_0456,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000898,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000902,Lactiplantibacillus plantarum,NC_0457,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000910,Lacticaseibacillus rhamnosus,NC_0015,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000916,Levilactobacillus brevis,NC_0462,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000923,Lactobacillus gasseri,NC_0464,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000926,Levilactobacillus brevis,NC_0466,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000927,Lactiplantibacillus plantarum,NC_0093,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000938,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000939,Lactiplantibacillus plantarum,NC_0010,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000943,Lacticaseibacillus rhamnosus,NC_0015,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000945,Lactiplantibacillus plantarum,NC_0472,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000947,Lactococcus lactis subsp. lactis,NC_0098,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000948,Limosilactobacillus reuteri subsp. suis,NC_0473,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000952,Limosilactobacillus reuteri,NC_0474,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000953,Streptococcus thermophilus,NC_0475,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000964,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000989,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_000990,Lactiplantibacillus plantarum,NC_0003,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_001010,Bifidobacterium longum,NC_0022,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_001011,Limosilactobacillus fermentum,NC_0483,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_001012,Limosilactobacillus fermentum,NC_0484,3,OUTER_HOLDOUT_UNTOUCHED
3,STRAIN_001022,Lacticaseibacillus rhamnosus,NC_0487,3,OUTER_HOLDOUT_UNTOUCHED
4,STRAIN_000001,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
4,STRAIN_000002,Lactiplantibacillus plantarum,NC_0017,1,INNER_TRAIN
4,STRAIN_000006,Lacticaseibacillus casei,NC_0108,5,INNER_TRAIN
4,STRAIN_000007,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
4,STRAIN_000008,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
4,STRAIN_000009,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
4,STRAIN_000010,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
4,STRAIN_000011,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
4,STRAIN_000015,Limosilactobacillus fermentum,NC_0036,1,INNER_TRAIN
4,STRAIN_000018,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
4,STRAIN_000019,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
4,STRAIN_000020,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
4,STRAIN_000021,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
4,STRAIN_000023,Bifidobacterium longum subsp. longum,NC_0109,5,INNER_TRAIN
4,STRAIN_000024,Bifidobacterium bifidum LMG 13195,NC_0110,5,INNER_TRAIN
4,STRAIN_000025,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
4,STRAIN_000026,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000027,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000031,Levilactobacillus brevis,NC_0112,3,INNER_TRAIN
4,STRAIN_000032,Bifidobacterium animalis,NC_0113,5,INNER_TRAIN
4,STRAIN_000033,Limosilactobacillus reuteri,NC_0065,1,INNER_TRAIN
4,STRAIN_000036,Lactiplantibacillus plantarum,NC_0067,5,INNER_TRAIN
4,STRAIN_000038,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
4,STRAIN_000039,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
4,STRAIN_000041,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
4,STRAIN_000042,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
4,STRAIN_000044,Lactobacillus gasseri,NC_0117,3,INNER_TRAIN
4,STRAIN_000045,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000046,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000047,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000049,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000050,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000051,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000052,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000053,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000054,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000055,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
4,STRAIN_000056,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
4,STRAIN_000057,Lactococcus lactis subsp. lactis,NC_0118,5,INNER_TRAIN
4,STRAIN_000060,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
4,STRAIN_000062,Bifidobacterium breve,NC_0037,5,INNER_TRAIN
4,STRAIN_000064,Lactococcus lactis,NC_0122,5,INNER_TRAIN
4,STRAIN_000066,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
4,STRAIN_000067,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
4,STRAIN_000068,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
4,STRAIN_000070,Lacticaseibacillus rhamnosus,NC_0068,1,INNER_TRAIN
4,STRAIN_000072,Lactobacillus acidophilus,NC_0125,5,INNER_TRAIN
4,STRAIN_000073,Lactococcus lactis,NC_0126,2,INNER_TRAIN
4,STRAIN_000074,Streptococcus thermophilus,NC_0127,1,INNER_TRAIN
4,STRAIN_000075,Limosilactobacillus fermentum,NC_0128,1,INNER_TRAIN
4,STRAIN_000079,Bifidobacterium longum subsp. infantis,NC_0129,5,INNER_TRAIN
4,STRAIN_000081,Lactococcus lactis,NC_0048,5,INNER_TRAIN
4,STRAIN_000083,Limosilactobacillus reuteri,NC_0132,3,INNER_TRAIN
4,STRAIN_000085,Limosilactobacillus reuteri,NC_0134,5,INNER_TRAIN
4,STRAIN_000086,Limosilactobacillus reuteri,NC_0135,5,INNER_TRAIN
4,STRAIN_000087,Lactobacillus johnsonii,NC_0136,2,INNER_TRAIN
4,STRAIN_000090,Lacticaseibacillus rhamnosus DSM 20021 = JCM 1136 = NBRC 3425,NC_0015,3,INNER_TRAIN
4,STRAIN_000091,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
4,STRAIN_000092,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
4,STRAIN_000095,Bifidobacterium longum subsp. longum,NC_0141,3,INNER_TRAIN
4,STRAIN_000096,Escherichia coli str.,NC_0142,5,INNER_TRAIN
4,STRAIN_000099,Sinorhizobium meliloti,NC_0144,3,INNER_TRAIN
4,STRAIN_000100,Bifidobacterium longum,NC_0145,2,INNER_TRAIN
4,STRAIN_000101,Lactobacillus johnsonii,NC_0146,2,INNER_TRAIN
4,STRAIN_000102,Ligilactobacillus salivarius,NC_0147,5,INNER_TRAIN
4,STRAIN_000105,Lactococcus cremoris subsp. cremoris,NC_0048,5,INNER_TRAIN
4,STRAIN_000106,Shouchella clausii,NC_0149,3,INNER_TRAIN
4,STRAIN_000108,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
4,STRAIN_000109,Bifidobacterium adolescentis,NC_0150,2,INNER_TRAIN
4,STRAIN_000112,Lacticaseibacillus rhamnosus GG,NC_0015,3,INNER_TRAIN
4,STRAIN_000117,Frankia casuarinae,NC_0155,5,INNER_TRAIN
4,STRAIN_000118,Oenococcus oeni,NC_0156,1,INNER_TRAIN
4,STRAIN_000119,Lactobacillus delbrueckii subsp. bulgaricus,NC_0157,1,INNER_TRAIN
4,STRAIN_000124,Pediococcus pentosaceus,NC_0160,3,INNER_TRAIN
4,STRAIN_000125,Lacticaseibacillus paracasei,NC_0071,1,INNER_TRAIN
4,STRAIN_000126,Lactococcus cremoris subsp. cremoris,NC_0072,2,INNER_TRAIN
4,STRAIN_000128,Enterobacter sp. 638,NC_0162,2,INNER_TRAIN
4,STRAIN_000130,Lysinibacillus sphaericus,NC_0163,1,INNER_TRAIN
4,STRAIN_000131,Anoxybacillus flavithermus,NC_0164,3,INNER_TRAIN
4,STRAIN_000133,Opitutus terrae,NC_0165,3,INNER_TRAIN
4,STRAIN_000134,Akkermansia muciniphila,NC_0166,1,INNER_TRAIN
4,STRAIN_000135,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,NC_0018,5,INNER_TRAIN
4,STRAIN_000137,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000138,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000139,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000140,Lactiplantibacillus plantarum,NC_0008,2,INNER_TRAIN
4,STRAIN_000141,Micrococcus luteus NCTC 2665,NC_0168,2,INNER_TRAIN
4,STRAIN_000142,Paenibacillus sp.,NC_0169,1,INNER_TRAIN
4,STRAIN_000143,Bifidobacterium dentium,NC_0073,1,INNER_TRAIN
4,STRAIN_000144,Lactococcus lactis subsp. lactis,NC_0074,2,INNER_TRAIN
4,STRAIN_000145,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000146,Aromatoleum aromaticum,NC_0170,5,INNER_TRAIN
4,STRAIN_000148,Erwinia tasmaniensis,NC_0172,5,INNER_TRAIN
4,STRAIN_000149,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
4,STRAIN_000150,Lacticaseibacillus rhamnosus GG,NC_0015,3,INNER_TRAIN
4,STRAIN_000151,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
4,STRAIN_000152,Acinetobacter baylyi,NC_0173,1,INNER_TRAIN
4,STRAIN_000153,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,NC_0174,1,INNER_TRAIN
4,STRAIN_000155,Bifidobacterium longum subsp. longum,NC_0176,3,INNER_TRAIN
4,STRAIN_000156,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000157,Lactococcus cremoris subsp. cremoris,NC_0048,5,INNER_TRAIN
4,STRAIN_000158,Ligilactobacillus salivarius,NC_0177,1,INNER_TRAIN
4,STRAIN_000159,Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,NC_0003,3,INNER_TRAIN
4,STRAIN_000160,Micromonospora aurantiaca,NC_0178,2,INNER_TRAIN
4,STRAIN_000161,Bifidobacterium dentium,NC_0179,1,INNER_TRAIN
4,STRAIN_000162,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
4,STRAIN_000163,Bifidobacterium adolescentis,NC_0180,3,INNER_TRAIN
4,STRAIN_000167,Bifidobacterium bifidum,NC_0182,5,INNER_TRAIN
4,STRAIN_000169,Bifidobacterium breve DSM 20213 = JCM 1192,NC_0037,5,INNER_TRAIN
4,STRAIN_000170,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
4,STRAIN_000171,Ligilactobacillus salivarius DSM 20555 =,NC_0183,2,INNER_TRAIN
4,STRAIN_000172,Limosilactobacillus reuteri,NC_0031,1,INNER_TRAIN
4,STRAIN_000175,Bifidobacterium bifidum,NC_0184,3,INNER_TRAIN
4,STRAIN_000176,Lactobacillus helveticus,NC_0185,2,INNER_TRAIN
4,STRAIN_000177,Lactobacillus crispatus,NC_0186,3,INNER_TRAIN
4,STRAIN_000178,Bifidobacterium bifidum,NC_0187,5,INNER_TRAIN
4,STRAIN_000179,Bifidobacterium longum subsp. longum,NC_0188,2,INNER_TRAIN
4,STRAIN_000180,Limosilactobacillus reuteri subsp. rodentium,NC_0189,5,INNER_TRAIN
4,STRAIN_000182,Pantoea sp.,NC_0190,1,INNER_TRAIN
4,STRAIN_000183,Lactobacillus delbrueckii subsp. bulgaricus,NC_0191,5,INNER_TRAIN
4,STRAIN_000186,Rahnella aceris,NC_0192,1,INNER_TRAIN
4,STRAIN_000190,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
4,STRAIN_000191,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
4,STRAIN_000193,Carnobacterium sp.,NC_0196,5,INNER_TRAIN
4,STRAIN_000194,Rhodopseudomonas palustris,NC_0197,1,INNER_TRAIN
4,STRAIN_000196,Bifidobacterium longum subsp. longum,NC_0022,3,INNER_TRAIN
4,STRAIN_000197,Bifidobacterium longum subsp. infantis,NC_0199,3,INNER_TRAIN
4,STRAIN_000199,Lactiplantibacillus plantarum,NC_0001,1,INNER_TRAIN
4,STRAIN_000201,Lactobacillus kefiranofaciens subsp. kefiranofaciens,NC_0202,2,INNER_TRAIN
4,STRAIN_000202,Bifidobacterium longum subsp. longum,NC_0203,1,INNER_TRAIN
4,STRAIN_000204,Bifidobacterium breve,NC_0076,2,INNER_TRAIN
4,STRAIN_000205,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000206,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000207,Streptococcus salivarius,NC_0205,3,INNER_TRAIN
4,STRAIN_000208,Bifidobacterium breve,NC_0206,5,INNER_TRAIN
4,STRAIN_000209,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
4,STRAIN_000210,Bacillus subtilis subsp. subtilis str.,NC_0207,2,INNER_TRAIN
4,STRAIN_000213,Lactococcus cremoris subsp. cremoris,NC_0208,2,INNER_TRAIN
4,STRAIN_000214,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,INNER_TRAIN
4,STRAIN_000215,Limosilactobacillus mucosae,NC_0209,5,INNER_TRAIN
4,STRAIN_000216,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
4,STRAIN_000217,Bifidobacterium animalis subsp. animalis,NC_0210,5,INNER_TRAIN
4,STRAIN_000220,Bifidobacterium bifidum,NC_0212,2,INNER_TRAIN
4,STRAIN_000221,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,NC_0018,5,INNER_TRAIN
4,STRAIN_000222,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000223,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
4,STRAIN_000225,Tetragenococcus halophilus,NC_0214,2,INNER_TRAIN
4,STRAIN_000226,Streptococcus salivarius,NC_0215,2,INNER_TRAIN
4,STRAIN_000227,Bifidobacterium asteroides,NC_0216,2,INNER_TRAIN
4,STRAIN_000229,Lactococcus cremoris subsp. cremoris,NC_0051,3,INNER_TRAIN
4,STRAIN_000230,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
4,STRAIN_000231,Bacillus subtilis subsp. subtilis str.,NC_0217,1,INNER_TRAIN
4,STRAIN_000232,Streptococcus thermophilus,NC_0218,2,INNER_TRAIN
4,STRAIN_000233,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
4,STRAIN_000234,Lactococcus lactis subsp. lactis,NC_0052,3,INNER_TRAIN
4,STRAIN_000237,Bacillus subtilis subsp. subtilis str.,NC_0078,3,INNER_TRAIN
4,STRAIN_000239,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
4,STRAIN_000241,Lactiplantibacillus plantarum subsp. plantarum P-8,NC_0009,5,INNER_TRAIN
4,STRAIN_000242,Limosilactobacillus fermentum,NC_0221,2,INNER_TRAIN
4,STRAIN_000243,Lacticaseibacillus paracasei,NC_0013,1,INNER_TRAIN
